     x        u       v
    0.048700000 -8.4424135E-08     0.33683518
    0.048800000  3.9147902E-07     0.33734934
    0.048900000 -8.4681023E-08     0.33786289
    0.049000000  3.9112236E-07     0.33837583
    0.049100000 -8.4937299E-08     0.33888816
    0.049200000  3.9076631E-07     0.33939987
    0.049300000 -8.5192962E-08     0.33991097
    0.049400000  3.9041088E-07     0.34042146
    0.049500000 -8.5448015E-08     0.34093134
    0.049600000  3.9005606E-07     0.34144061
    0.049700000 -8.5702458E-08     0.34194927
    0.049800000  3.8970184E-07     0.34245733
    0.049900000 -8.5956293E-08     0.34296477
    0.050000000  3.8934824E-07     0.34347161
    0.050100000 -8.6209520E-08     0.34397784
    0.050200000  3.8899524E-07     0.34448347
    0.050300000 -8.6462142E-08     0.34498849
    0.050400000  3.8864284E-07     0.34549291
    0.050500000 -8.6714159E-08     0.34599672
    0.050600000  3.8829105E-07     0.34649993
    0.050700000 -8.6965572E-08     0.34700253
    0.050800000  3.8793986E-07     0.34750453
    0.050900000 -8.7216383E-08     0.34800594
    0.051000000  3.8758928E-07     0.34850674
